subject_id,split,size,z,depth,slice_score,n_classes_in_slice,class_name,class_idx,area,area_frac
s0642,train,128,28,128,12.1073,21,autochthon_right,6,172,0.0105
s0642,train,128,28,128,12.1073,21,autochthon_left,5,152,0.00928
s0642,train,128,28,128,12.1073,21,vertebrae_T3,108,117,0.00714
s0642,train,128,28,128,12.1073,21,rib_right_3,68,105,0.00641
s0642,train,128,28,128,12.1073,21,trachea,91,104,0.00635
s0642,train,128,28,128,12.1073,21,rib_left_3,56,99,0.00604
s0642,train,128,28,128,12.1073,21,clavicula_left,11,88,0.00537
s0642,train,128,28,128,12.1073,21,scapula_right,80,83,0.00507
s0642,train,128,28,128,12.1073,21,subclavian_artery_right,88,81,0.00494
s0642,train,128,28,128,12.1073,21,clavicula_right,12,78,0.00476
s0642,train,128,28,128,12.1073,21,scapula_left,79,72,0.00439
s0642,train,128,28,128,12.1073,21,esophagus,18,63,0.00385
s0642,train,128,28,128,12.1073,21,subclavian_artery_left,87,59,0.0036
s0642,train,128,28,128,12.1073,21,rib_left_2,55,58,0.00354
s0642,train,128,28,128,12.1073,21,rib_right_2,67,56,0.00342
s0642,train,128,28,128,12.1073,21,spinal_cord,83,49,0.00299
s0642,train,128,28,128,12.1073,21,rib_left_1,54,40,0.00244
s0642,train,128,28,128,12.1073,21,rib_right_1,66,26,0.00159
s0643,train,128,0,128,10.092,18,lung_upper_lobe_right,49,1008,0.06152
s0643,train,128,0,128,10.092,18,lung_upper_lobe_left,48,850,0.05188
s0643,train,128,0,128,10.092,18,lung_lower_lobe_left,45,427,0.02606
s0643,train,128,0,128,10.092,18,heart,28,233,0.01422
s0643,train,128,0,128,10.092,18,aorta,3,210,0.01282
s0643,train,128,0,128,10.092,18,lung_lower_lobe_right,46,134,0.00818
s0643,train,128,0,128,10.092,18,vertebrae_T5,110,124,0.00757
s0643,train,128,0,128,10.092,18,autochthon_right,6,81,0.00494
s0643,train,128,0,128,10.092,18,rib_right_4,69,66,0.00403
s0643,train,128,0,128,10.092,18,autochthon_left,5,58,0.00354
s0643,train,128,0,128,10.092,18,superior_vena_cava,89,49,0.00299
s0643,train,128,0,128,10.092,18,trachea,91,49,0.00299
s0643,train,128,0,128,10.092,18,sternum,85,43,0.00262
s0643,train,128,0,128,10.092,18,rib_left_5,58,31,0.00189
s0643,train,128,0,128,10.092,18,rib_right_5,70,31,0.00189
s0643,train,128,0,128,10.092,18,scapula_left,79,29,0.00177
s0643,train,128,0,128,10.092,18,rib_left_4,57,27,0.00165
s0643,train,128,0,128,10.092,18,scapula_right,80,26,0.00159
s0644,train,128,60,128,7.0738,12,liver,44,230,0.01404
s0644,train,128,60,128,7.0738,12,small_bowel,82,121,0.00739
s0644,train,128,60,128,7.0738,12,stomach,86,101,0.00616
s0644,train,128,60,128,7.0738,12,vertebrae_L3,102,86,0.00525
s0644,train,128,60,128,7.0738,12,spleen,84,83,0.00507
s0644,train,128,60,128,7.0738,12,autochthon_left,5,75,0.00458
s0644,train,128,60,128,7.0738,12,kidney_left,42,72,0.00439
s0644,train,128,60,128,7.0738,12,colon,13,60,0.00366
s0644,train,128,60,128,7.0738,12,autochthon_right,6,56,0.00342
s0644,train,128,60,128,7.0738,12,kidney_right,43,54,0.0033
s0644,train,128,60,128,7.0738,12,gallbladder,21,31,0.00189
s0644,train,128,60,128,7.0738,12,pancreas,50,28,0.00171
s0645,train,128,55,128,13.661,22,lung_lower_lobe_right,46,1583,0.09662
s0645,train,128,55,128,13.661,22,lung_lower_lobe_left,45,1460,0.08911
s0645,train,128,55,128,13.661,22,lung_upper_lobe_left,48,1459,0.08905
s0645,train,128,55,128,13.661,22,heart,28,1341,0.08185
s0645,train,128,55,128,13.661,22,aorta,3,316,0.01929
s0645,train,128,55,128,13.661,22,costal_cartilages,16,237,0.01447
s0645,train,128,55,128,13.661,22,liver,44,162,0.00989
s0645,train,128,55,128,13.661,22,lung_middle_lobe_right,47,161,0.00983
s0645,train,128,55,128,13.661,22,vertebrae_T8,113,161,0.00983
s0645,train,128,55,128,13.661,22,rib_left_8,61,135,0.00824
s0645,train,128,55,128,13.661,22,autochthon_left,5,104,0.00635
s0645,train,128,55,128,13.661,22,autochthon_right,6,91,0.00555
s0645,train,128,55,128,13.661,22,pulmonary_vein,53,73,0.00446
s0645,train,128,55,128,13.661,22,sternum,85,72,0.00439
s0645,train,128,55,128,13.661,22,rib_right_8,73,61,0.00372
s0645,train,128,55,128,13.661,22,rib_left_6,59,46,0.00281
s0645,train,128,55,128,13.661,22,rib_left_7,60,41,0.0025
s0645,train,128,55,128,13.661,22,rib_right_6,71,37,0.00226
s0645,train,128,55,128,13.661,22,esophagus,18,36,0.0022
s0645,train,128,55,128,13.661,22,rib_right_7,72,36,0.0022
s0645,train,128,55,128,13.661,22,scapula_right,80,34,0.00208
s0645,train,128,55,128,13.661,22,rib_right_5,70,26,0.00159
s0646,train,128,96,128,9.3889,17,colon,13,222,0.01355
s0646,train,128,96,128,9.3889,17,small_bowel,82,207,0.01263
s0646,train,128,96,128,9.3889,17,gluteus_medius_left,24,204,0.01245
s0646,train,128,96,128,9.3889,17,hip_left,29,200,0.01221
s0646,train,128,96,128,9.3889,17,gluteus_medius_right,25,195,0.0119
s0646,train,128,96,128,9.3889,17,hip_right,30,180,0.01099
s0646,train,128,96,128,9.3889,17,vertebrae_S1,105,137,0.00836
s0646,train,128,96,128,9.3889,17,iliopsoas_left,37,125,0.00763
s0646,train,128,96,128,9.3889,17,iliopsoas_right,38,97,0.00592
s0646,train,128,96,128,9.3889,17,gluteus_maximus_left,22,96,0.00586
s0646,train,128,96,128,9.3889,17,sacrum,78,96,0.00586
s0646,train,128,96,128,9.3889,17,vertebrae_L5,104,91,0.00555
s0646,train,128,96,128,9.3889,17,autochthon_right,6,82,0.005
s0646,train,128,96,128,9.3889,17,autochthon_left,5,72,0.00439
s0646,train,128,96,128,9.3889,17,gluteus_maximus_right,23,43,0.00262
s0646,train,128,96,128,9.3889,17,spinal_cord,83,31,0.00189
s0646,train,128,96,128,9.3889,17,iliac_vena_left,35,30,0.00183
s0647,train,128,113,128,7.371,11,liver,44,446,0.02722
s0647,train,128,113,128,7.371,11,autochthon_right,6,164,0.01001
s0647,train,128,113,128,7.371,11,autochthon_left,5,150,0.00916
s0647,train,128,113,128,7.371,11,vertebrae_T12,117,144,0.00879
s0647,train,128,113,128,7.371,11,lung_lower_lobe_right,46,136,0.0083
s0647,train,128,113,128,7.371,11,spleen,84,113,0.0069
s0647,train,128,113,128,7.371,11,lung_lower_lobe_left,45,98,0.00598
s0647,train,128,113,128,7.371,11,stomach,86,78,0.00476
s0647,train,128,113,128,7.371,11,vertebrae_T11,116,33,0.00201
s0647,train,128,113,128,7.371,11,spinal_cord,83,27,0.00165
s0647,train,128,113,128,7.371,11,inferior_vena_cava,39,25,0.00153
s0648,train,128,99,128,7.294,8,lung_lower_lobe_right,46,305,0.01862
s0648,train,128,99,128,7.294,8,lung_lower_lobe_left,45,303,0.01849
s0648,train,128,99,128,7.294,8,lung_upper_lobe_left,48,264,0.01611
s0648,train,128,99,128,7.294,8,lung_upper_lobe_right,49,185,0.01129
s0648,train,128,99,128,7.294,8,lung_middle_lobe_right,47,146,0.00891
s0648,train,128,99,128,7.294,8,heart,28,90,0.00549
s0648,train,128,99,128,7.294,8,aorta,3,76,0.00464
s0648,train,128,99,128,7.294,8,vertebrae_T8,113,55,0.00336
s0649,train,128,62,128,7.1924,11,liver,44,370,0.02258
s0649,train,128,62,128,7.1924,11,colon,13,197,0.01202
s0649,train,128,62,128,7.1924,11,stomach,86,152,0.00928
s0649,train,128,62,128,7.1924,11,pancreas,50,137,0.00836
s0649,train,128,62,128,7.1924,11,kidney_left,42,117,0.00714
s0649,train,128,62,128,7.1924,11,kidney_right,43,88,0.00537
s0649,train,128,62,128,7.1924,11,autochthon_left,5,75,0.00458
s0649,train,128,62,128,7.1924,11,autochthon_right,6,75,0.00458
s0649,train,128,62,128,7.1924,11,vertebrae_L2,101,73,0.00446
s0649,train,128,62,128,7.1924,11,duodenum,17,43,0.00262
s0649,train,128,62,128,7.1924,11,gallbladder,21,42,0.00256
s0650,val,128,77,128,6.8189,13,lung_lower_lobe_right,46,519,0.03168
s0650,val,128,77,128,6.8189,13,spleen,84,178,0.01086
s0650,val,128,77,128,6.8189,13,heart,28,105,0.00641
s0650,val,128,77,128,6.8189,13,lung_lower_lobe_left,45,70,0.00427
s0650,val,128,77,128,6.8189,13,lung_middle_lobe_right,47,64,0.00391
s0650,val,128,77,128,6.8189,13,stomach,86,62,0.00378
s0650,val,128,77,128,6.8189,13,vertebrae_T11,116,62,0.00378
s0650,val,128,77,128,6.8189,13,lung_upper_lobe_left,48,49,0.00299
s0650,val,128,77,128,6.8189,13,autochthon_left,5,44,0.00269
s0650,val,128,77,128,6.8189,13,costal_cartilages,16,42,0.00256
s0650,val,128,77,128,6.8189,13,autochthon_right,6,38,0.00232
s0650,val,128,77,128,6.8189,13,liver,44,38,0.00232
s0650,val,128,77,128,6.8189,13,inferior_vena_cava,39,27,0.00165
s0651,train,128,82,128,9.8475,13,liver,44,1006,0.0614
s0651,train,128,82,128,9.8475,13,lung_lower_lobe_right,46,826,0.05042
s0651,train,128,82,128,9.8475,13,lung_lower_lobe_left,45,549,0.03351
s0651,train,128,82,128,9.8475,13,stomach,86,221,0.01349
s0651,train,128,82,128,9.8475,13,heart,28,192,0.01172
s0651,train,128,82,128,9.8475,13,spleen,84,184,0.01123
s0651,train,128,82,128,9.8475,13,vertebrae_T10,115,127,0.00775
s0651,train,128,82,128,9.8475,13,autochthon_left,5,102,0.00623
s0651,train,128,82,128,9.8475,13,costal_cartilages,16,96,0.00586
s0651,train,128,82,128,9.8475,13,autochthon_right,6,89,0.00543
s0651,train,128,82,128,9.8475,13,aorta,3,56,0.00342
s0651,train,128,82,128,9.8475,13,esophagus,18,43,0.00262
s0651,train,128,82,128,9.8475,13,inferior_vena_cava,39,38,0.00232
s0652,train,128,80,128,10.6097,15,lung_upper_lobe_left,48,2829,0.17267
s0652,train,128,80,128,10.6097,15,lung_upper_lobe_right,49,1589,0.09698
s0652,train,128,80,128,10.6097,15,heart,28,1211,0.07391
s0652,train,128,80,128,10.6097,15,lung_lower_lobe_right,46,976,0.05957
s0652,train,128,80,128,10.6097,15,lung_lower_lobe_left,45,910,0.05554
s0652,train,128,80,128,10.6097,15,aorta,3,719,0.04388
s0652,train,128,80,128,10.6097,15,vertebrae_T7,112,326,0.0199
s0652,train,128,80,128,10.6097,15,costal_cartilages,16,323,0.01971
s0652,train,128,80,128,10.6097,15,sternum,85,150,0.00916
s0652,train,128,80,128,10.6097,15,trachea,91,126,0.00769
s0652,train,128,80,128,10.6097,15,superior_vena_cava,89,117,0.00714
s0652,train,128,80,128,10.6097,15,esophagus,18,91,0.00555
s0652,train,128,80,128,10.6097,15,rib_left_4,57,48,0.00293
s0652,train,128,80,128,10.6097,15,atrial_appendage_left,4,37,0.00226
s0652,train,128,80,128,10.6097,15,rib_left_6,59,36,0.0022
s0653,train,128,100,128,15.678,28,lung_upper_lobe_left,48,1747,0.10663
s0653,train,128,100,128,15.678,28,lung_upper_lobe_right,49,1565,0.09552
s0653,train,128,100,128,15.678,28,brachiocephalic_trunk,7,241,0.01471
s0653,train,128,100,128,15.678,28,sternum,85,181,0.01105
s0653,train,128,100,128,15.678,28,scapula_left,79,180,0.01099
s0653,train,128,100,128,15.678,28,vertebrae_T5,110,169,0.01031
s0653,train,128,100,128,15.678,28,vertebrae_T4,109,142,0.00867
s0653,train,128,100,128,15.678,28,autochthon_right,6,127,0.00775
s0653,train,128,100,128,15.678,28,rib_right_5,70,107,0.00653
s0653,train,128,100,128,15.678,28,autochthon_left,5,101,0.00616
s0653,train,128,100,128,15.678,28,trachea,91,100,0.0061
s0653,train,128,100,128,15.678,28,scapula_right,80,98,0.00598
s0653,train,128,100,128,15.678,28,aorta,3,82,0.005
s0653,train,128,100,128,15.678,28,clavicula_left,11,81,0.00494
s0653,train,128,100,128,15.678,28,spinal_cord,83,81,0.00494
s0653,train,128,100,128,15.678,28,common_carotid_artery_left,14,78,0.00476
s0653,train,128,100,128,15.678,28,rib_right_1,66,78,0.00476
s0653,train,128,100,128,15.678,28,rib_left_5,58,75,0.00458
s0653,train,128,100,128,15.678,28,subclavian_artery_right,88,66,0.00403
s0653,train,128,100,128,15.678,28,rib_left_1,54,58,0.00354
s0653,train,128,100,128,15.678,28,vertebrae_T3,108,51,0.00311
s0653,train,128,100,128,15.678,28,subclavian_artery_left,87,40,0.00244
s0653,train,128,100,128,15.678,28,brachiocephalic_vein_left,8,35,0.00214
s0653,train,128,100,128,15.678,28,rib_right_4,69,31,0.00189
s0653,train,128,100,128,15.678,28,brachiocephalic_vein_right,9,30,0.00183
s0653,train,128,100,128,15.678,28,esophagus,18,30,0.00183
s0653,train,128,100,128,15.678,28,rib_right_2,67,28,0.00171
s0653,train,128,100,128,15.678,28,rib_left_2,55,25,0.00153
s0654,train,128,32,128,13.9366,18,lung_lower_lobe_right,46,1930,0.1178
s0654,train,128,32,128,13.9366,18,heart,28,1178,0.0719
s0654,train,128,32,128,13.9366,18,lung_lower_lobe_left,45,799,0.04877
s0654,train,128,32,128,13.9366,18,stomach,86,624,0.03809
s0654,train,128,32,128,13.9366,18,lung_middle_lobe_right,47,598,0.0365
s0654,train,128,32,128,13.9366,18,costal_cartilages,16,275,0.01678
s0654,train,128,32,128,13.9366,18,vertebrae_T11,116,212,0.01294
s0654,train,128,32,128,13.9366,18,liver,44,206,0.01257
s0654,train,128,32,128,13.9366,18,aorta,3,198,0.01208
s0654,train,128,32,128,13.9366,18,autochthon_right,6,193,0.01178
s0654,train,128,32,128,13.9366,18,autochthon_left,5,187,0.01141
s0654,train,128,32,128,13.9366,18,lung_upper_lobe_left,48,170,0.01038
s0654,train,128,32,128,13.9366,18,spleen,84,153,0.00934
s0654,train,128,32,128,13.9366,18,inferior_vena_cava,39,114,0.00696
s0654,train,128,32,128,13.9366,18,rib_left_10,63,33,0.00201
s0654,train,128,32,128,13.9366,18,vertebrae_T10,115,32,0.00195
s0654,train,128,32,128,13.9366,18,rib_right_6,71,28,0.00171
s0654,train,128,32,128,13.9366,18,esophagus,18,27,0.00165
s0655,val,128,111,128,10.1936,13,lung_upper_lobe_left,48,5293,0.32306
s0655,val,128,111,128,10.1936,13,lung_lower_lobe_left,45,1900,0.11597
s0655,val,128,111,128,10.1936,13,lung_upper_lobe_right,49,1690,0.10315
s0655,val,128,111,128,10.1936,13,lung_lower_lobe_right,46,1658,0.1012
s0655,val,128,111,128,10.1936,13,heart,28,1035,0.06317
s0655,val,128,111,128,10.1936,13,aorta,3,880,0.05371
s0655,val,128,111,128,10.1936,13,vertebrae_T7,112,266,0.01624
s0655,val,128,111,128,10.1936,13,trachea,91,214,0.01306
s0655,val,128,111,128,10.1936,13,pulmonary_vein,53,208,0.0127
s0655,val,128,111,128,10.1936,13,sternum,85,198,0.01208
s0655,val,128,111,128,10.1936,13,costal_cartilages,16,193,0.01178
s0655,val,128,111,128,10.1936,13,superior_vena_cava,89,141,0.00861
s0655,val,128,111,128,10.1936,13,esophagus,18,125,0.00763
s0656,train,128,97,128,6.7257,9,lung_lower_lobe_right,46,253,0.01544
s0656,train,128,97,128,6.7257,9,lung_middle_lobe_right,47,248,0.01514
s0656,train,128,97,128,6.7257,9,lung_upper_lobe_left,48,229,0.01398
s0656,train,128,97,128,6.7257,9,lung_lower_lobe_left,45,144,0.00879
s0656,train,128,97,128,6.7257,9,heart,28,112,0.00684
s0656,train,128,97,128,6.7257,9,lung_upper_lobe_right,49,109,0.00665
s0656,train,128,97,128,6.7257,9,aorta,3,57,0.00348
s0656,train,128,97,128,6.7257,9,vertebrae_T7,112,33,0.00201
s0656,train,128,97,128,6.7257,9,pulmonary_vein,53,28,0.00171
s0657,train,128,81,128,7.386,11,lung_lower_lobe_right,46,434,0.02649
s0657,train,128,81,128,7.386,11,lung_lower_lobe_left,45,275,0.01678
s0657,train,128,81,128,7.386,11,lung_middle_lobe_right,47,246,0.01501
s0657,train,128,81,128,7.386,11,liver,44,172,0.0105
s0657,train,128,81,128,7.386,11,lung_upper_lobe_left,48,144,0.00879
s0657,train,128,81,128,7.386,11,heart,28,96,0.00586
s0657,train,128,81,128,7.386,11,spleen,84,86,0.00525
s0657,train,128,81,128,7.386,11,vertebrae_T10,115,57,0.00348
s0657,train,128,81,128,7.386,11,autochthon_left,5,50,0.00305
s0657,train,128,81,128,7.386,11,autochthon_right,6,42,0.00256
s0657,train,128,81,128,7.386,11,costal_cartilages,16,28,0.00171
s0658,train,128,63,128,13.2113,22,lung_lower_lobe_right,46,1270,0.07751
s0658,train,128,63,128,13.2113,22,lung_upper_lobe_left,48,1029,0.06281
s0658,train,128,63,128,13.2113,22,lung_lower_lobe_left,45,965,0.0589
s0658,train,128,63,128,13.2113,22,lung_middle_lobe_right,47,853,0.05206
s0658,train,128,63,128,13.2113,22,heart,28,300,0.01831
s0658,train,128,63,128,13.2113,22,aorta,3,199,0.01215
s0658,train,128,63,128,13.2113,22,vertebrae_T8,113,162,0.00989
s0658,train,128,63,128,13.2113,22,costal_cartilages,16,147,0.00897
s0658,train,128,63,128,13.2113,22,pulmonary_vein,53,118,0.0072
s0658,train,128,63,128,13.2113,22,lung_upper_lobe_right,49,106,0.00647
s0658,train,128,63,128,13.2113,22,autochthon_left,5,102,0.00623
s0658,train,128,63,128,13.2113,22,autochthon_right,6,96,0.00586
s0658,train,128,63,128,13.2113,22,sternum,85,56,0.00342
s0658,train,128,63,128,13.2113,22,atrial_appendage_left,4,54,0.0033
s0658,train,128,63,128,13.2113,22,rib_left_6,59,37,0.00226
s0658,train,128,63,128,13.2113,22,scapula_left,79,37,0.00226
s0658,train,128,63,128,13.2113,22,rib_left_8,61,36,0.0022
s0658,train,128,63,128,13.2113,22,scapula_right,80,34,0.00208
s0658,train,128,63,128,13.2113,22,rib_right_8,73,30,0.00183
s0658,train,128,63,128,13.2113,22,rib_right_6,71,29,0.00177
s0658,train,128,63,128,13.2113,22,rib_right_7,72,28,0.00171
s0658,train,128,63,128,13.2113,22,rib_left_7,60,27,0.00165
s0659,train,128,76,128,13.894,24,lung_upper_lobe_left,48,2456,0.1499
s0659,train,128,76,128,13.894,24,lung_lower_lobe_right,46,939,0.05731
s0659,train,128,76,128,13.894,24,aorta,3,586,0.03577
s0659,train,128,76,128,13.894,24,lung_upper_lobe_right,49,527,0.03217
s0659,train,128,76,128,13.894,24,lung_middle_lobe_right,47,480,0.0293
s0659,train,128,76,128,13.894,24,lung_lower_lobe_left,45,347,0.02118
s0659,train,128,76,128,13.894,24,heart,28,138,0.00842
s0659,train,128,76,128,13.894,24,vertebrae_T5,110,131,0.008
s0659,train,128,76,128,13.894,24,costal_cartilages,16,126,0.00769
s0659,train,128,76,128,13.894,24,rib_right_6,71,104,0.00635
s0659,train,128,76,128,13.894,24,rib_left_6,59,97,0.00592
s0659,train,128,76,128,13.894,24,vertebrae_T6,111,88,0.00537
s0659,train,128,76,128,13.894,24,autochthon_right,6,81,0.00494
s0659,train,128,76,128,13.894,24,autochthon_left,5,77,0.0047
s0659,train,128,76,128,13.894,24,scapula_left,79,71,0.00433
s0659,train,128,76,128,13.894,24,trachea,91,65,0.00397
s0659,train,128,76,128,13.894,24,scapula_right,80,53,0.00323
s0659,train,128,76,128,13.894,24,sternum,85,52,0.00317
s0659,train,128,76,128,13.894,24,spinal_cord,83,33,0.00201
s0659,train,128,76,128,13.894,24,superior_vena_cava,89,30,0.00183
s0659,train,128,76,128,13.894,24,rib_left_5,58,28,0.00171
s0659,train,128,76,128,13.894,24,rib_left_4,57,26,0.00159
s0659,train,128,76,128,13.894,24,rib_right_4,69,26,0.00159
s0659,train,128,76,128,13.894,24,rib_right_5,70,26,0.00159
s0660,train,128,11,128,10.4261,19,lung_upper_lobe_right,49,751,0.04584
s0660,train,128,11,128,10.4261,19,lung_upper_lobe_left,48,676,0.04126
s0660,train,128,11,128,10.4261,19,aorta,3,125,0.00763
s0660,train,128,11,128,10.4261,19,scapula_right,80,114,0.00696
s0660,train,128,11,128,10.4261,19,sternum,85,107,0.00653
s0660,train,128,11,128,10.4261,19,vertebrae_T5,110,103,0.00629
s0660,train,128,11,128,10.4261,19,lung_lower_lobe_left,45,99,0.00604
s0660,train,128,11,128,10.4261,19,autochthon_right,6,94,0.00574
s0660,train,128,11,128,10.4261,19,autochthon_left,5,81,0.00494
s0660,train,128,11,128,10.4261,19,vertebrae_T4,109,79,0.00482
s0660,train,128,11,128,10.4261,19,scapula_left,79,51,0.00311
s0660,train,128,11,128,10.4261,19,trachea,91,40,0.00244
s0660,train,128,11,128,10.4261,19,costal_cartilages,16,33,0.00201
s0660,train,128,11,128,10.4261,19,brachiocephalic_trunk,7,31,0.00189
s0660,train,128,11,128,10.4261,19,brachiocephalic_vein_left,8,31,0.00189
s0660,train,128,11,128,10.4261,19,brachiocephalic_vein_right,9,29,0.00177
s0660,train,128,11,128,10.4261,19,esophagus,18,29,0.00177
s0660,train,128,11,128,10.4261,19,spinal_cord,83,28,0.00171
s0660,train,128,11,128,10.4261,19,rib_right_1,66,26,0.00159
s0661,train,128,94,128,6.7572,9,lung_middle_lobe_right,47,202,0.01233
s0661,train,128,94,128,6.7572,9,lung_lower_lobe_right,46,196,0.01196
s0661,train,128,94,128,6.7572,9,lung_upper_lobe_left,48,187,0.01141
s0661,train,128,94,128,6.7572,9,heart,28,168,0.01025
s0661,train,128,94,128,6.7572,9,lung_lower_lobe_left,45,165,0.01007
s0661,train,128,94,128,6.7572,9,lung_upper_lobe_right,49,127,0.00775
s0661,train,128,94,128,6.7572,9,aorta,3,63,0.00385
s0661,train,128,94,128,6.7572,9,vertebrae_T8,113,53,0.00323
s0661,train,128,94,128,6.7572,9,pulmonary_vein,53,32,0.00195
s0662,train,128,63,128,8.3256,12,liver,44,247,0.01508
s0662,train,128,63,128,8.3256,12,small_bowel,82,115,0.00702
s0662,train,128,63,128,8.3256,12,colon,13,110,0.00671
s0662,train,128,63,128,8.3256,12,autochthon_left,5,108,0.00659
s0662,train,128,63,128,8.3256,12,autochthon_right,6,105,0.00641
s0662,train,128,63,128,8.3256,12,vertebrae_L1,100,93,0.00568
s0662,train,128,63,128,8.3256,12,kidney_left,42,92,0.00562
s0662,train,128,63,128,8.3256,12,kidney_right,43,86,0.00525
s0662,train,128,63,128,8.3256,12,stomach,86,76,0.00464
s0662,train,128,63,128,8.3256,12,spleen,84,73,0.00446
s0662,train,128,63,128,8.3256,12,pancreas,50,33,0.00201
s0662,train,128,63,128,8.3256,12,costal_cartilages,16,32,0.00195
s0663,train,128,101,128,7.0684,9,lung_lower_lobe_right,46,305,0.01862
s0663,train,128,101,128,7.0684,9,lung_lower_lobe_left,45,254,0.0155
s0663,train,128,101,128,7.0684,9,lung_middle_lobe_right,47,208,0.0127
s0663,train,128,101,128,7.0684,9,lung_upper_lobe_right,49,158,0.00964
